Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:01.03
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2183
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0006139	4	nucleobase-containing compound metabolic process	1552	1676	22	22	8	21	21	21	22	7	7	83	1669	17317	0.45977	0.68674	1.0	0.42	100003553;799320;565875;560719;550514;503536;445151	dis3;znf365;nr1i2;si:dkey-206f10.1;utp23;rbbp8;entpd1	ENSDARG00000060559;ENSDARG00000087985;ENSDARG00000029766;ENSDARG00000032838;ENSDARG00000105012;ENSDARG00000043480;ENSDARG00000045066		2.1412087142857144	0.908682	0.413028	1.9626560374435382	1.7278999088467089	1.8062837556595126	1.161227	0.235701	0.208888	1.18347297556049	0.8914752923353443	1.1019442890762914	4.172493428571428	3.73461	0.81667	3.212049983511406	3.6999562202375165	2.955999622657052									0.420612;0.413028;0.688319;3.61994;4.97477;3.96311;0.908682	0.211245;0.208888;0.235701;2.2117;2.69009;2.34987;0.221095	0.837484;0.81667;2.0101;5.92486;9.19983;6.6839;3.73461	1	6	1	550514	ENSDARG00000105012	4.97477	4.97477		2.69009	2.69009		9.19983	9.19983		4.97477	2.69009	9.19983	6	100003553;799320;565875;560719;503536;445151	ENSDARG00000060559;ENSDARG00000087985;ENSDARG00000029766;ENSDARG00000032838;ENSDARG00000043480;ENSDARG00000045066	1.6689485	0.7985005000000001	1.6580026844368798	0.9064165000000001	0.228398	1.0655193367613278	3.334604	2.8723549999999998	2.5462570730372063	0.420612;0.413028;0.688319;3.61994;3.96311;0.908682	0.211245;0.208888;0.235701;2.2117;2.34987;0.221095	0.837484;0.81667;2.0101;5.92486;6.6839;3.73461	0						Linear,3(0.43);Poly 2,4(0.58)	2.1097537614176582	15.688765525817871	1.591064214706421	4.2750983238220215	0.9559731222985834	1.8061717748641968	0.6872527746998933	3.595164653871535	0.2844979505243701	2.03795604947563	1.7929735011489454	6.552013355993911	DOWN	0.14285714285714285	0.8571428571428571	0.0	
GO:0006140	6	regulation of nucleotide metabolic process	10	13	1	1	1	1	1	1	1	1	1	89	12	18974	0.99834	0.059645	0.059645	7.69	100330921	guca1a	ENSDARG00000100747		1.0029	1.0029	1.0029		1.0029		0.205378	0.205378	0.205378		0.205378		4.89738	4.89738	4.89738		4.89738		0.0	1.0029			0.205378		4.89738		1.0029	0.205378	4.89738	1	0	1	100330921	ENSDARG00000100747	1.0029	1.0029		0.205378	0.205378		4.89738	4.89738		1.0029	0.205378	4.89738	0															0						Poly 2,1(1)	2.7549633979797363	2.7549633979797363	2.7549633979797363	2.7549633979797363	0.0	2.7549633979797363	1.0029	1.0029	0.205378	0.205378	4.89738	4.89738	UP	1.0	0.0	0.0	
GO:0006163	6	purine nucleotide metabolic process	225	239	5	5	2	4	4	4	5	1	1	89	238	18748	0.68855	0.67935	1.0	0.42	560719	si:dkey-206f10.1	ENSDARG00000032838		3.61994	3.61994	3.61994		3.61994		2.2117	2.2117	2.2117		2.2117		5.92486	5.92486	5.92486		5.92486										3.61994	2.2117	5.92486	0	1	0															1	560719	ENSDARG00000032838	3.61994	3.61994		2.2117	2.2117		5.92486	5.92486		3.61994	2.2117	5.92486	0						Linear,1(1)	2.48038649559021	2.48038649559021	2.48038649559021	2.48038649559021	0.0	2.48038649559021	3.61994	3.61994	2.2117	2.2117	5.92486	5.92486	DOWN	0.0	1.0	0.0	
GO:0006164	7	purine nucleotide biosynthetic process	123	131	3	3	1	3	3	3	3	1	1	89	130	18856	0.87287	0.46294	0.46294	0.76	560719	si:dkey-206f10.1	ENSDARG00000032838		3.61994	3.61994	3.61994		3.61994		2.2117	2.2117	2.2117		2.2117		5.92486	5.92486	5.92486		5.92486										3.61994	2.2117	5.92486	0	1	0															1	560719	ENSDARG00000032838	3.61994	3.61994		2.2117	2.2117		5.92486	5.92486		3.61994	2.2117	5.92486	0						Linear,1(1)	2.48038649559021	2.48038649559021	2.48038649559021	2.48038649559021	0.0	2.48038649559021	3.61994	3.61994	2.2117	2.2117	5.92486	5.92486	DOWN	0.0	1.0	0.0	
GO:0006171	9	cAMP biosynthetic process	12	13	1	1	1	1	1	1	1	1	1	89	12	18974	0.99834	0.059645	0.059645	7.69	560719	si:dkey-206f10.1	ENSDARG00000032838		3.61994	3.61994	3.61994		3.61994		2.2117	2.2117	2.2117		2.2117		5.92486	5.92486	5.92486		5.92486		0.0	3.61994			2.2117		5.92486		3.61994	2.2117	5.92486	0	1	0															1	560719	ENSDARG00000032838	3.61994	3.61994		2.2117	2.2117		5.92486	5.92486		3.61994	2.2117	5.92486	0						Linear,1(1)	2.48038649559021	2.48038649559021	2.48038649559021	2.48038649559021	0.0	2.48038649559021	3.61994	3.61994	2.2117	2.2117	5.92486	5.92486	DOWN	0.0	1.0	0.0	
GO:0006195	7	purine nucleotide catabolic process	21	22	1	1	0	1	1	1	1	0	0	90	22	18964	0.90114	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006259	5	DNA metabolic process	380	421	5	5	2	5	5	5	5	2	2	88	419	18567	0.68047	0.59389	1.0	0.48	799320;503536	znf365;rbbp8	ENSDARG00000087985;ENSDARG00000043480		2.188069	2.188069	0.413028	2.5102870559683006	1.437097956045735	2.2745606357374784	1.279379	1.279379	0.208888	1.5139028905983367	0.8264836900811615	1.3717410975359157	3.7502850000000003	3.7502850000000003	0.81667	4.148758119781148	2.5091531505892593	3.7591724356840235									0.413028;3.96311	0.208888;2.34987	0.81667;6.6839	0	2	0															2	799320;503536	ENSDARG00000087985;ENSDARG00000043480	2.188069	2.188069	2.5102870559683006	1.279379	1.279379	1.5139028905983367	3.7502850000000003	3.7502850000000003	4.148758119781148	0.413028;3.96311	0.208888;2.34987	0.81667;6.6839	0						Linear,1(0.5);Poly 2,1(0.5)	2.7787698586346754	6.081270098686218	1.8061717748641968	4.2750983238220215	1.7457947050195786	3.040635049343109	-1.2910113599999997	5.66714936	-0.8187833600000003	3.3775413600000004	-1.9996003999999985	9.500170399999998	DOWN	0.0	1.0	0.0	
GO:0006260	6	DNA replication	83	89	1	1	0	1	1	1	1	0	0	90	89	18897	0.65582	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006261	7	DNA-templated DNA replication	21	23	1	1	0	1	1	1	1	0	0	90	23	18963	0.89688	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006269	7	DNA replication, synthesis of RNA primer	3	3	1	1	0	1	1	1	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006281	6	DNA repair	272	291	1	1	1	1	1	1	1	1	1	89	290	18696	0.59992	0.75012	1.0	0.34	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0006282	7	regulation of DNA repair	42	43	2	2	1	2	2	2	2	1	1	89	42	18944	0.98247	0.18419	0.18419	2.33	799320	znf365	ENSDARG00000087985		0.413028	0.413028	0.413028		0.413028		0.208888	0.208888	0.208888		0.208888		0.81667	0.81667	0.81667		0.81667										0.413028	0.208888	0.81667	0	1	0															1	799320	ENSDARG00000087985	0.413028	0.413028		0.208888	0.208888		0.81667	0.81667		0.413028	0.208888	0.81667	0						Poly 2,1(1)	4.2750983238220215	4.2750983238220215	4.2750983238220215	4.2750983238220215	0.0	4.2750983238220215	0.413028	0.413028	0.208888	0.208888	0.81667	0.81667	DOWN	0.0	1.0	0.0	
GO:0006302	7	double-strand break repair	104	114	1	1	1	1	1	1	1	1	1	89	113	18873	0.89889	0.41768	0.41768	0.88	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0006308	6	DNA catabolic process	11	13	2	2	0	2	2	2	2	0	0	90	13	18973	0.94035	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006309	8	apoptotic DNA fragmentation	5	5	1	1	0	1	1	1	1	0	0	90	5	18981	0.97663	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006310	6	DNA recombination	102	118	1	1	1	1	1	1	1	1	1	89	117	18869	0.89292	0.42865	0.42865	0.85	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
GO:0006351	8	transcription, DNA-templated	126	136	4	4	1	4	4	4	4	1	1	89	135	18851	0.86493	0.47558	0.47558	0.74	565875	nr1i2	ENSDARG00000029766		0.688319	0.688319	0.688319		0.688319		0.235701	0.235701	0.235701		0.235701		2.0101	2.0101	2.0101		2.0101										0.688319	0.235701	2.0101	0	1	0															1	565875	ENSDARG00000029766	0.688319	0.688319		0.235701	0.235701		2.0101	2.0101		0.688319	0.235701	2.0101	0						Poly 2,1(1)	2.2165348529815674	2.2165348529815674	2.2165348529815674	2.2165348529815674	0.0	2.2165348529815674	0.688319	0.688319	0.235701	0.235701	2.0101	2.0101	DOWN	0.0	1.0	0.0	
GO:0006355	7	regulation of transcription, DNA-templated	1886	2148	22	19	9	21	21	21	22	9	9	81	2139	16847	0.4325	0.69669	0.86714	0.42	100038783;100005030;795414;565875;565874;565869;431765;415223;326672	zgc:162971;si:ch73-367f21.6;relb;nr1i2;znf692;klf9;nfil3-6;trim63a;ets2	ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194;ENSDARG00000087188;ENSDARG00000028027;ENSDARG00000103980		2.4574293333333332	2.46761	0.276461	1.8935945759964694	2.016367457533975	1.6169730207143973	1.3350756666666668	1.65185	0.166296	1.1191802881025248	1.0535737988666252	1.060975135884747	4.9520818888888885	4.33314	0.459607	3.2676476067806965	4.530305097499087	2.4034288206856074									0.959542;5.93323;3.7943;0.688319;3.83195;3.20454;2.46761;0.960912;0.276461	0.214993;2.92363;2.28365;0.235701;2.29938;2.02709;1.65185;0.213091;0.166296	4.28257;12.0409;6.30427;2.0101;6.386;5.06593;3.68622;4.33314;0.459607	4	5	4	100005030;795414;565869;326672	ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194;ENSDARG00000103980	3.30213275	3.4994199999999998	2.333032020392544	1.8501665	2.15537	1.1841950312662466	5.96767675	5.6851	4.766176498070781	5.93323;3.7943;3.20454;0.276461	2.92363;2.28365;2.02709;0.166296	12.0409;6.30427;5.06593;0.459607	5	100038783;565875;565874;431765;415223	ENSDARG00000101093;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000087188;ENSDARG00000028027	1.7816665999999999	0.960912	1.3434206632781855	0.9230030000000001	0.235701	0.9878346069289635	4.139606	4.28257	1.568800081807748	0.959542;0.688319;3.83195;2.46761;0.960912	0.214993;0.235701;2.29938;1.65185;0.213091	4.28257;2.0101;6.386;3.68622;4.33314	0						Linear,5(0.56);Poly 2,4(0.45)	1.9720652602734121	18.005703568458557	1.5456690788269043	2.5615530014038086	0.36147706837473026	2.0111420154571533	1.2202808770156401	3.694577789651027	0.6038778784396838	2.066273454893649	2.817218785792168	7.086944991985611	CONFLICT	0.4444444444444444	0.5555555555555556	0.0	
GO:0006357	8	regulation of transcription by RNA polymerase II	1482	1698	18	16	7	17	17	17	18	7	7	83	1691	17295	0.44448	0.70001	0.85343	0.41	100038783;100005030;795414;565875;565874;565869;326672	zgc:162971;si:ch73-367f21.6;relb;nr1i2;znf692;klf9;ets2	ENSDARG00000101093;ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000029766;ENSDARG00000078434;ENSDARG00000068194;ENSDARG00000103980		2.6697631428571427	3.20454	0.276461	2.086877094461837	2.2966542421616967	1.7686917672408444	1.4501057142857143	2.02709	0.166296	1.1950381573222832	1.2664016586880915	1.1156026713532268	5.2213395714285715	5.06593	0.459607	3.7176868654220034	4.6229587096538785	2.809521366156688									0.959542;5.93323;3.7943;0.688319;3.83195;3.20454;0.276461	0.214993;2.92363;2.28365;0.235701;2.29938;2.02709;0.166296	4.28257;12.0409;6.30427;2.0101;6.386;5.06593;0.459607	4	3	4	100005030;795414;565869;326672	ENSDARG00000089953;ENSDARG00000086173;ENSDARG00000068194;ENSDARG00000103980	3.30213275	3.4994199999999998	2.333032020392544	1.8501665	2.15537	1.1841950312662466	5.96767675	5.6851	4.766176498070781	5.93323;3.7943;3.20454;0.276461	2.92363;2.28365;2.02709;0.166296	12.0409;6.30427;5.06593;0.459607	3	100038783;565875;565874	ENSDARG00000101093;ENSDARG00000029766;ENSDARG00000078434	1.8266036666666665	0.959542	1.7419675417160714	0.9166913333333334	0.235701	1.1974882742692445	4.226223333333333	4.28257	2.188494097006737	0.959542;0.688319;3.83195	0.214993;0.235701;2.29938	4.28257;2.0101;6.386	0						Linear,4(0.58);Poly 2,3(0.43)	1.8944272087577492	13.433008551597595	1.5456690788269043	2.4621517658233643	0.33762342179368715	1.846980333328247	1.1237829564202846	4.215743329294002	0.5648090582635742	2.3354023703078544	2.467238599899566	7.9754405429575765	CONFLICT	0.5714285714285714	0.42857142857142855	0.0	
GO:0006364	9	rRNA processing	149	149	3	3	1	3	3	3	3	1	1	89	148	18838	0.84382	0.50707	0.50707	0.67	550514	utp23	ENSDARG00000105012		4.97477	4.97477	4.97477		4.97477		2.69009	2.69009	2.69009		2.69009		9.19983	9.19983	9.19983		9.19983										4.97477	2.69009	9.19983	1	0	1	550514	ENSDARG00000105012	4.97477	4.97477		2.69009	2.69009		9.19983	9.19983		4.97477	2.69009	9.19983	0															0						Linear,1(1)	1.591064214706421	1.591064214706421	1.591064214706421	1.591064214706421	0.0	1.591064214706421	4.97477	4.97477	2.69009	2.69009	9.19983	9.19983	UP	1.0	0.0	0.0	
GO:0006366	9	transcription by RNA polymerase II	39	44	1	1	1	1	1	1	1	1	1	89	43	18943	0.98169	0.18805	0.18805	2.27	565875	nr1i2	ENSDARG00000029766		0.688319	0.688319	0.688319		0.688319		0.235701	0.235701	0.235701		0.235701		2.0101	2.0101	2.0101		2.0101										0.688319	0.235701	2.0101	0	1	0															1	565875	ENSDARG00000029766	0.688319	0.688319		0.235701	0.235701		2.0101	2.0101		0.688319	0.235701	2.0101	0						Poly 2,1(1)	2.2165348529815674	2.2165348529815674	2.2165348529815674	2.2165348529815674	0.0	2.2165348529815674	0.688319	0.688319	0.235701	0.235701	2.0101	2.0101	DOWN	0.0	1.0	0.0	
GO:0006396	7	RNA processing	567	591	6	6	1	6	6	6	6	1	1	89	590	18396	0.22755	0.94153	0.53212	0.17	550514	utp23	ENSDARG00000105012		4.97477	4.97477	4.97477		4.97477		2.69009	2.69009	2.69009		2.69009		9.19983	9.19983	9.19983		9.19983										4.97477	2.69009	9.19983	1	0	1	550514	ENSDARG00000105012	4.97477	4.97477		2.69009	2.69009		9.19983	9.19983		4.97477	2.69009	9.19983	0															0						Linear,1(1)	1.591064214706421	1.591064214706421	1.591064214706421	1.591064214706421	0.0	1.591064214706421	4.97477	4.97477	2.69009	2.69009	9.19983	9.19983	UP	1.0	0.0	0.0	
GO:0006397	8	mRNA processing	260	277	1	1	0	1	1	1	1	0	0	90	277	18709	0.26725	1.0	0.6439	0.0																																		0	0	0															0															0																							
GO:0006399	8	tRNA metabolic process	153	155	2	2	0	2	2	2	2	0	0	90	155	18831	0.47903	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006401	6	RNA catabolic process	85	91	3	3	1	3	3	3	3	1	1	89	90	18896	0.93118	0.35038	0.35038	1.1	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001										0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
GO:0006402	7	mRNA catabolic process	72	77	2	2	0	2	2	2	2	0	0	90	77	18909	0.69429	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006405	7	RNA export from nucleus	42	43	1	1	0	1	1	1	1	0	0	90	43	18943	0.81581	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006406	8	mRNA export from nucleus	31	32	1	1	0	1	1	1	1	0	0	90	32	18954	0.85946	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006412	5	translation	277	284	1	1	0	1	1	1	1	0	0	90	284	18702	0.25842	1.0	0.64683	0.0																																		0	0	0															0															0																							
GO:0006417	7	regulation of translation	136	162	2	2	1	2	2	2	2	1	1	89	161	18825	0.82213	0.5367	0.5367	0.62	492482	eif4ebp3	ENSDARG00000054916		0.612396	0.612396	0.612396		0.612396		0.232213	0.232213	0.232213		0.232213		1.61502	1.61502	1.61502		1.61502										0.612396	0.232213	1.61502	0	1	0															1	492482	ENSDARG00000054916	0.612396	0.612396		0.232213	0.232213		1.61502	1.61502		0.612396	0.232213	1.61502	0						Poly 2,1(1)	1.5604993104934692	1.5604993104934692	1.5604993104934692	1.5604993104934692	0.0	1.5604993104934692	0.612396	0.612396	0.232213	0.232213	1.61502	1.61502	DOWN	0.0	1.0	0.0	
GO:0006418	9	tRNA aminoacylation for protein translation	38	39	1	1	0	1	1	1	1	0	0	90	39	18947	0.83142	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006437	10	tyrosyl-tRNA aminoacylation	3	3	1	1	0	1	1	1	1	0	0	90	3	18983	0.98591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0006446	8	regulation of translational initiation	22	25	1	1	1	1	1	1	1	1	1	89	24	18962	0.99385	0.11157	0.11157	4.0	492482	eif4ebp3	ENSDARG00000054916		0.612396	0.612396	0.612396		0.612396		0.232213	0.232213	0.232213		0.232213		1.61502	1.61502	1.61502		1.61502										0.612396	0.232213	1.61502	0	1	0															1	492482	ENSDARG00000054916	0.612396	0.612396		0.232213	0.232213		1.61502	1.61502		0.612396	0.232213	1.61502	0						Poly 2,1(1)	1.5604993104934692	1.5604993104934692	1.5604993104934692	1.5604993104934692	0.0	1.5604993104934692	0.612396	0.612396	0.232213	0.232213	1.61502	1.61502	DOWN	0.0	1.0	0.0	
GO:0006457	3	protein folding	145	153	2	2	2	1	1	1	2	1	1	89	152	18834	0.8372	0.51638	0.51638	0.65	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
GO:0006458	4	'de novo' protein folding	25	29	1	1	1	1	1	1	1	1	1	89	28	18958	0.99177	0.12824	0.12824	3.45	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
GO:0006468	6	protein phosphorylation	551	663	10	9	5	9	9	8	10	4	4	86	659	18327	0.79643	0.38196	0.55699	0.6	777621;554230;393971;30689	stk17al;kdr;pdk2b;epha2a	ENSDARG00000015922;ENSDARG00000017321;ENSDARG00000059054;ENSDARG00000017354		1.267143	0.8577375	0.172267	1.3175291459230292	1.576414525486073	1.3428648200191742	0.64483875	0.223822	0.116021	0.9153259747533937	0.8153593650695998	0.9881723414318081	2.98421775	3.33082	0.255781	2.05962879904776	3.647471548493954	1.6698939087612734									3.18083;0.933474;0.782001;0.172267	2.01569;0.217766;0.229878;0.116021	5.01945;4.00142;2.66022;0.255781	2	2	2	777621;30689	ENSDARG00000015922;ENSDARG00000017354	1.6765485	1.6765485	2.1273752989269425	1.0658555	1.0658555	1.3432688319098676	2.6376155	2.6376155	3.36842265322814	3.18083;0.172267	2.01569;0.116021	5.01945;0.255781	2	554230;393971	ENSDARG00000017321;ENSDARG00000059054	0.8577375	0.8577375	0.10710758546666832	0.223822	0.223822	0.008564477333731793	3.33082	3.33082	0.9483716149273976	0.933474;0.782001	0.217766;0.229878	4.00142;2.66022	0						Linear,1(0.25);Poly 2,3(0.75)	1.92242252441223	7.835825681686401	1.514195203781128	2.5684454441070557	0.4480473500351401	1.8765925168991089	-0.02403556300456855	2.5583215630045686	-0.2521807052583256	1.5418582052583258	0.9657815269331955	5.0026539730668045	CONFLICT	0.5	0.5	0.0	
GO:0006470	6	protein dephosphorylation	129	142	2	2	1	2	2	2	2	1	1	89	141	18845	0.85527	0.49035	0.49035	0.7	562460	ppp2r5a	ENSDARG00000027017		0.653854	0.653854	0.653854		0.653854		0.240619	0.240619	0.240619		0.240619		1.77678	1.77678	1.77678		1.77678										0.653854	0.240619	1.77678	0	1	0															1	562460	ENSDARG00000027017	0.653854	0.653854		0.240619	0.240619		1.77678	1.77678		0.653854	0.240619	1.77678	0						Poly 2,1(1)	1.6219165325164795	1.6219165325164795	1.6219165325164795	1.6219165325164795	0.0	1.6219165325164795	0.653854	0.653854	0.240619	0.240619	1.77678	1.77678	DOWN	0.0	1.0	0.0	
GO:0006486	5	protein glycosylation	156	186	3	3	2	3	3	3	3	2	2	88	184	18802	0.9421	0.21897	0.21897	1.08	797513;553211	b3gnt2l;st8sia4	ENSDARG00000068219;ENSDARG00000103600		0.7525735	0.7525735	0.565326	0.2648079540204564	0.7243268860169978	0.26177759665313327	0.22374899999999998	0.22374899999999998	0.216157	0.01073670936553754	0.2248942665234994	0.010613842715072942	2.733845	2.733845	1.38148	1.912532924278691	2.529838366431473	1.8906466548168315									0.939821;0.565326	0.216157;0.231341	4.08621;1.38148	0	2	0															2	797513;553211	ENSDARG00000068219;ENSDARG00000103600	0.7525735	0.7525735	0.2648079540204564	0.22374899999999998	0.22374899999999998	0.01073670936553754	2.733845	2.733845	1.912532924278691	0.939821;0.565326	0.216157;0.231341	4.08621;1.38148	0						Poly 2,2(1)	4.969747785864769	14.353196859359741	1.9992272853851318	12.35396957397461	7.32190848970073	7.176598429679871	0.38556840000000003	1.1195786	0.20886867999999997	0.23862931999999998	0.0832096	5.3844804	DOWN	0.0	1.0	0.0	
